IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150319765,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Saturday,04/11/2015,14:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15031976527090
156091523,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,04/11/2015,14:00,CENTRAL,NONE,JEFFERSON ST / JONES ST,-122.417448570419,37.8080122538321,"(37.8080122538321, -122.417448570419)",15609152306372
150317189,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/11/2015,14:00,NORTHERN,NONE,BAKER ST / CHESTNUT ST,-122.446164129999,37.7995538620062,"(37.7995538620062, -122.446164129999)",15031718972000
150316476,NON-CRIMINAL,AIDED CASE,Saturday,04/11/2015,13:58,BAYVIEW,NONE,1200 Block of NEWHALL ST,-122.391429065321,37.7366235255732,"(37.7366235255732, -122.391429065321)",15031647651040
150316589,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,04/11/2015,13:53,CENTRAL,NONE,700 Block of GEARY ST,-122.415654629547,37.7864672409674,"(37.7864672409674, -122.415654629547)",15031658961030
150316448,WARRANTS,WARRANT ARREST,Saturday,04/11/2015,13:45,BAYVIEW,"ARREST, BOOKED",900 Block of CONNECTICUT ST,-122.397201937993,37.7535351242762,"(37.7535351242762, -122.397201937993)",15031644863010
150316501,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/11/2015,13:44,TARAVAL,UNFOUNDED,WAWONA ST / 21ST AV,-122.477443788773,37.7373588674449,"(37.7373588674449, -122.477443788773)",15031650164020
150329899,ASSAULT,THREATS AGAINST LIFE,Saturday,04/11/2015,13:33,SOUTHERN,NONE,0 Block of 6TH ST,-122.40942036456,37.7816150265786,"(37.7816150265786, -122.40942036456)",15032989919057
150316664,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,04/11/2015,13:30,SOUTHERN,NONE,100 Block of 7TH ST,-122.409711649519,37.7781579195238,"(37.7781579195238, -122.409711649519)",15031666405153
150321237,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,04/11/2015,13:30,CENTRAL,NONE,200 Block of BATTERY ST,-122.400036493529,37.7939290237061,"(37.7939290237061, -122.400036493529)",15032123705151
150316943,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,04/11/2015,13:30,MISSION,NONE,DOLORES ST / CESAR CHAVEZ ST,-122.42476882497,37.7478289152724,"(37.7478289152724, -122.42476882497)",15031694306153
150317004,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,04/11/2015,13:30,PARK,NONE,EDDY ST / SCOTT ST,-122.437262577518,37.7808016285055,"(37.7808016285055, -122.437262577518)",15031700406243
150317327,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Saturday,04/11/2015,13:20,CENTRAL,NONE,800 Block of HYDE ST,-122.416992162344,37.7886442171326,"(37.7886442171326, -122.416992162344)",15031732705033
150316379,NON-CRIMINAL,AIDED CASE,Saturday,04/11/2015,13:17,INGLESIDE,NONE,100 Block of BLYTHDALE AV,-122.420556751442,37.7108945814914,"(37.7108945814914, -122.420556751442)",15031637951040
150333254,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,04/11/2015,13:17,NORTHERN,UNFOUNDED,3500 Block of FILLMORE ST,-122.436642504686,37.8017087892043,"(37.8017087892043, -122.436642504686)",15033325409029
150333254,NON-CRIMINAL,CASE CLOSURE,Saturday,04/11/2015,13:17,NORTHERN,UNFOUNDED,3500 Block of FILLMORE ST,-122.436642504686,37.8017087892043,"(37.8017087892043, -122.436642504686)",15033325475030
150333254,NON-CRIMINAL,COURTESY REPORT,Saturday,04/11/2015,13:17,NORTHERN,UNFOUNDED,3500 Block of FILLMORE ST,-122.436642504686,37.8017087892043,"(37.8017087892043, -122.436642504686)",15033325468030
150316517,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,04/11/2015,13:15,SOUTHERN,NONE,900 Block of MARKET ST,-122.408421116922,37.7835699386918,"(37.7835699386918, -122.408421116922)",15031651764085
150316288,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/11/2015,13:05,SOUTHERN,NONE,0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",15031628872000
156092719,NON-CRIMINAL,LOST PROPERTY,Saturday,04/11/2015,13:00,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.415923448242,37.8085905137102,"(37.8085905137102, -122.415923448242)",15609271971000
150316482,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Saturday,04/11/2015,13:00,TENDERLOIN,NONE,300 Block of GOLDEN GATE AV,-122.416351987352,37.7816031438671,"(37.7816031438671, -122.416351987352)",15031648264060
150320580,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,04/11/2015,13:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15032058006112
150316432,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,04/11/2015,13:00,MISSION,"ARREST, BOOKED",1500 Block of 15TH ST,-122.418037580678,37.7667264799582,"(37.7667264799582, -122.418037580678)",15031643262050
150316432,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,04/11/2015,13:00,MISSION,"ARREST, BOOKED",1500 Block of 15TH ST,-122.418037580678,37.7667264799582,"(37.7667264799582, -122.418037580678)",15031643230200
150317167,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,04/11/2015,13:00,TENDERLOIN,NONE,200 Block of POWELL ST,-122.408201657254,37.7868849113107,"(37.7868849113107, -122.408201657254)",15031716705073
150316335,MISSING PERSON,MISSING JUVENILE,Saturday,04/11/2015,13:00,PARK,NONE,1200 Block of PAGE ST,-122.441393701114,37.7717273141771,"(37.7717273141771, -122.441393701114)",15031633574010
150322439,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,04/11/2015,12:52,INGLESIDE,NONE,100 Block of BELLAVISTA WY,-122.449216877561,37.7379636047075,"(37.7379636047075, -122.449216877561)",15032243909029
150316705,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Saturday,04/11/2015,12:48,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",15031670516662
150316705,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,Saturday,04/11/2015,12:48,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",15031670516664
150316705,SECONDARY CODES,GANG ACTIVITY,Saturday,04/11/2015,12:48,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",15031670519400
150316175,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/11/2015,12:35,CENTRAL,EXCEPTIONAL CLEARANCE,700 Block of GRANT AV,-122.406332335395,37.7940454121605,"(37.7940454121605, -122.406332335395)",15031617564020
150316250,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/11/2015,12:33,CENTRAL,EXCEPTIONAL CLEARANCE,200 Block of JEFFERSON ST,-122.416629414907,37.8080574789267,"(37.8080574789267, -122.416629414907)",15031625064020
150319674,ASSAULT,THREATS AGAINST LIFE,Saturday,04/11/2015,12:32,NORTHERN,NONE,0 Block of ORBEN PL,-122.432853892097,37.7885413550019,"(37.7885413550019, -122.432853892097)",15031967419057
156089205,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,12:30,BAYVIEW,NONE,1100 Block of 8TH ST,-122.399996628792,37.767030629393,"(37.767030629393, -122.399996628792)",15608920506244
156088069,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,12:30,NORTHERN,NONE,300 Block of GROVE ST,-122.422348143857,37.7778617759699,"(37.7778617759699, -122.422348143857)",15608806906244
150317032,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,04/11/2015,12:30,SOUTHERN,NONE,0 Block of 6TH ST,-122.409011206639,37.7811340568243,"(37.7811340568243, -122.409011206639)",15031703228150
150316200,ASSAULT,BATTERY,Saturday,04/11/2015,12:27,SOUTHERN,"ARREST, BOOKED",1200 Block of MARKET ST,-122.415448759562,37.778293520129,"(37.778293520129, -122.415448759562)",15031620004134
150316266,WARRANTS,WARRANT ARREST,Saturday,04/11/2015,12:11,INGLESIDE,"ARREST, BOOKED",0 Block of HIGHLAND AV,-122.424766649847,37.7374409808582,"(37.7374409808582, -122.424766649847)",15031626663010
150316266,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,04/11/2015,12:11,INGLESIDE,"ARREST, BOOKED",0 Block of HIGHLAND AV,-122.424766649847,37.7374409808582,"(37.7374409808582, -122.424766649847)",15031626662050
150316266,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,04/11/2015,12:11,INGLESIDE,"ARREST, BOOKED",0 Block of HIGHLAND AV,-122.424766649847,37.7374409808582,"(37.7374409808582, -122.424766649847)",15031626616710
150316266,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,04/11/2015,12:11,INGLESIDE,"ARREST, BOOKED",0 Block of HIGHLAND AV,-122.424766649847,37.7374409808582,"(37.7374409808582, -122.424766649847)",15031626616650
150316266,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,04/11/2015,12:11,INGLESIDE,"ARREST, BOOKED",0 Block of HIGHLAND AV,-122.424766649847,37.7374409808582,"(37.7374409808582, -122.424766649847)",15031626616010
150316103,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,04/11/2015,12:10,BAYVIEW,"ARREST, BOOKED",2400 Block of GRIFFITH ST,-122.386338855699,37.7191065919792,"(37.7191065919792, -122.386338855699)",15031610365016
150316119,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,04/11/2015,12:08,SOUTHERN,"ARREST, BOOKED",MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15031611965010
150316119,WARRANTS,ENROUTE TO ADULT AUTHORITY,Saturday,04/11/2015,12:08,SOUTHERN,"ARREST, BOOKED",MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15031611962060
150316119,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Saturday,04/11/2015,12:08,SOUTHERN,"ARREST, BOOKED",MARKET ST / TAYLOR ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",15031611916652
156091426,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,12:05,CENTRAL,NONE,CHESTNUT ST / LEAVENWORTH ST,-122.418153513396,37.8031360312501,"(37.8031360312501, -122.418153513396)",15609142606244
150316131,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,04/11/2015,12:05,BAYVIEW,NONE,EVANS AV / 3RD ST,-122.387927387609,37.7427030847405,"(37.7427030847405, -122.387927387609)",15031613128160
156091448,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,12:05,CENTRAL,NONE,LEAVENWORTH ST / CHESTNUT ST,-122.418153513396,37.8031360312501,"(37.8031360312501, -122.418153513396)",15609144806244
150316062,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/11/2015,12:00,RICHMOND,NONE,3RD AV / FULTON ST,-122.460552664492,37.7740299858693,"(37.7740299858693, -122.460552664492)",15031606272000
150344063,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,04/11/2015,12:00,CENTRAL,NONE,TAYLOR ST / VALLEJO ST,-122.413747886297,37.7979555343785,"(37.7979555343785, -122.413747886297)",15034406306243
150347744,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,04/11/2015,12:00,MISSION,NONE,3000 Block of CESAR CHAVEZ ST,-122.410092476316,37.7482211114003,"(37.7482211114003, -122.410092476316)",15034774471010
150366465,LARCENY/THEFT,ATTEMPTED THEFT FROM A BUILDING,Saturday,04/11/2015,12:00,RICHMOND,NONE,700 Block of ARGUELLO BL,-122.45861172195,37.7767190507974,"(37.7767190507974, -122.45861172195)",15036646506300
150331145,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,04/11/2015,12:00,NORTHERN,NONE,FRANKLIN ST / VALLEJO ST,-122.425254557143,37.7964799329833,"(37.7964799329833, -122.425254557143)",15033114507021
156088746,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,04/11/2015,12:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15608874606224
150316090,ASSAULT,BATTERY,Saturday,04/11/2015,12:00,TENDERLOIN,NONE,0 Block of POWELL ST,-122.407707096397,37.7851034545661,"(37.7851034545661, -122.407707096397)",15031609004134
150316125,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Saturday,04/11/2015,12:00,NORTHERN,NONE,FRANKLIN ST / POST ST,-122.423217673913,37.7864017954155,"(37.7864017954155, -122.423217673913)",15031612512030
150317208,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,04/11/2015,12:00,INGLESIDE,NONE,0 Block of BRONTE ST,-122.410221854229,37.739342840117,"(37.739342840117, -122.410221854229)",15031720861030
150324021,NON-CRIMINAL,LOST PROPERTY,Saturday,04/11/2015,12:00,TENDERLOIN,NONE,400 Block of OFARRELL ST,-122.411742515582,37.7858882195106,"(37.7858882195106, -122.411742515582)",15032402171000
150317593,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,04/11/2015,12:00,RICHMOND,"ARREST, BOOKED",800 Block of 41ST AV,-122.501324836391,37.7727053012761,"(37.7727053012761, -122.501324836391)",15031759305041
150327003,VEHICLE THEFT,STOLEN TRUCK,Saturday,04/11/2015,12:00,MISSION,NONE,700 Block of SOUTH VAN NESS AV,-122.417031919598,37.7611560850021,"(37.7611560850021, -122.417031919598)",15032700307025
150328017,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,04/11/2015,12:00,MISSION,NONE,800 Block of GUERRERO ST,-122.42325992746,37.7571727207066,"(37.7571727207066, -122.42325992746)",15032801706304
150338317,OTHER OFFENSES,INDECENT EXPOSURE,Saturday,04/11/2015,11:57,TENDERLOIN,NONE,OFARRELL ST / POWELL ST,-122.408040474858,37.7864094033618,"(37.7864094033618, -122.408040474858)",15033831714040
150316078,WARRANTS,WARRANT ARREST,Saturday,04/11/2015,11:52,MISSION,"ARREST, BOOKED",1300 Block of DOLORES ST,-122.424652706899,37.7482409910175,"(37.7482409910175, -122.424652706899)",15031607863010
150316636,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,04/11/2015,11:45,TARAVAL,NONE,1800 Block of 40TH AV,-122.498836960151,37.7522999219443,"(37.7522999219443, -122.498836960151)",15031663605041
150316169,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Saturday,04/11/2015,11:40,RICHMOND,NONE,400 Block of 21ST AV,-122.480448291968,37.7792984761341,"(37.7792984761341, -122.480448291968)",15031616961040
150320552,OTHER OFFENSES,FALSE PERSONATION,Saturday,04/11/2015,11:35,PARK,NONE,600 Block of BRODERICK ST,-122.439683839524,37.7761964091629,"(37.7761964091629, -122.439683839524)",15032055209027
156087801,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,11:35,SOUTHERN,NONE,MISSION ST / 10TH ST,-122.41591119887,37.7752721501379,"(37.7752721501379, -122.41591119887)",15608780106244
150320671,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,04/11/2015,11:30,INGLESIDE,NONE,BLYTHDALE AV / HAHN ST,-122.416647689095,37.710473851974,"(37.710473851974, -122.416647689095)",15032067107021
150317656,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Saturday,04/11/2015,11:30,SOUTHERN,NONE,1000 Block of MARKET ST,-122.411339562557,37.7812707434494,"(37.7812707434494, -122.411339562557)",15031765605033
150320671,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,04/11/2015,11:30,INGLESIDE,NONE,BLYTHDALE AV / HAHN ST,-122.416647689095,37.710473851974,"(37.710473851974, -122.416647689095)",15032067107020
150315945,NON-CRIMINAL,"LICENSE PLATE, FOUND",Saturday,04/11/2015,11:30,TARAVAL,NONE,TARAVAL ST / 25TH AV,-122.482119270769,37.7427660066341,"(37.7427660066341, -122.482119270769)",15031594571011
156088564,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,11:30,SOUTHERN,NONE,0 Block of BLUXOME ST,-122.396829271959,37.7767640297712,"(37.7767640297712, -122.396829271959)",15608856406244
150316181,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,04/11/2015,11:20,BAYVIEW,"ARREST, BOOKED",1500 Block of FAIRFAX AV,-122.388656722393,37.7420831988421,"(37.7420831988421, -122.388656722393)",15031618116710
150316181,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,04/11/2015,11:20,BAYVIEW,"ARREST, BOOKED",1500 Block of FAIRFAX AV,-122.388656722393,37.7420831988421,"(37.7420831988421, -122.388656722393)",15031618165010
150317383,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,04/11/2015,11:10,CENTRAL,NONE,0 Block of WATER ST,-122.41419040083,37.804360504717,"(37.804360504717, -122.41419040083)",15031738306374
150316727,NON-CRIMINAL,COURTESY REPORT,Saturday,04/11/2015,11:00,RICHMOND,UNFOUNDED,300 Block of 11TH AV,-122.469766223526,37.7817135599476,"(37.7817135599476, -122.469766223526)",15031672768030
150316727,NON-CRIMINAL,CASE CLOSURE,Saturday,04/11/2015,11:00,RICHMOND,UNFOUNDED,300 Block of 11TH AV,-122.469766223526,37.7817135599476,"(37.7817135599476, -122.469766223526)",15031672775030
150316727,OTHER OFFENSES,FALSE PERSONATION,Saturday,04/11/2015,11:00,RICHMOND,UNFOUNDED,300 Block of 11TH AV,-122.469766223526,37.7817135599476,"(37.7817135599476, -122.469766223526)",15031672709027
150345243,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,04/11/2015,11:00,NORTHERN,NONE,1600 Block of POLK ST,-122.421033090567,37.79193935048,"(37.79193935048, -122.421033090567)",15034524364070
150316711,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,04/11/2015,11:00,CENTRAL,NONE,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)",15031671106243
150353456,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/11/2015,11:00,MISSION,NONE,20TH ST / CHURCH ST,-122.428051707644,37.7580899767786,"(37.7580899767786, -122.428051707644)",15035345672000
150316686,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,10:53,CENTRAL,NONE,400 Block of STOCKTON ST,-122.406977563692,37.789918101686,"(37.789918101686, -122.406977563692)",15031668606244
150315876,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,04/11/2015,10:47,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / TURK ST,-122.410768766343,37.7832145190013,"(37.7832145190013, -122.410768766343)",15031587665016
156088031,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,10:45,NORTHERN,NONE,1200 Block of LOMBARD ST,-122.422105959413,37.8017106045212,"(37.8017106045212, -122.422105959413)",15608803106244
156086580,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,10:30,CENTRAL,NONE,HYDE ST / NORTHPOINT ST,-122.420373718701,37.8057204428856,"(37.8057204428856, -122.420373718701)",15608658006244
150316658,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,04/11/2015,10:30,SOUTHERN,NONE,700 Block of MARKET ST,-122.403919148357,37.7871160984672,"(37.7871160984672, -122.403919148357)",15031665806374
150316658,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/11/2015,10:30,SOUTHERN,NONE,700 Block of MARKET ST,-122.403919148357,37.7871160984672,"(37.7871160984672, -122.403919148357)",15031665809320
156102835,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,04/11/2015,10:25,INGLESIDE,NONE,1000 Block of PORTOLA DR,-122.457829853431,37.740722334873,"(37.740722334873, -122.457829853431)",15610283506372
150315901,NON-CRIMINAL,"AIDED CASE, DOG BITE",Saturday,04/11/2015,10:20,MISSION,NONE,4300 Block of 23RD ST,-122.43971593685,37.7525074729919,"(37.7525074729919, -122.43971593685)",15031590164010
150316642,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,04/11/2015,10:15,TARAVAL,NONE,SUNSET BL / OCEAN AV,-122.493717344481,37.7319093127999,"(37.7319093127999, -122.493717344481)",15031664204013
150315832,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Saturday,04/11/2015,10:15,RICHMOND,NONE,400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",15031583251041
156090688,NON-CRIMINAL,LOST PROPERTY,Saturday,04/11/2015,10:01,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15609068871000
150325609,NON-CRIMINAL,COURTESY REPORT,Saturday,04/11/2015,10:00,TARAVAL,UNFOUNDED,1600 Block of 45TH AV,-122.504458309386,37.755794687003,"(37.755794687003, -122.504458309386)",15032560968030
150349251,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,04/11/2015,10:00,TARAVAL,NONE,2700 Block of 37TH AV,-122.494594918746,37.7356875478591,"(37.7356875478591, -122.494594918746)",15034925164070
150325609,NON-CRIMINAL,CASE CLOSURE,Saturday,04/11/2015,10:00,TARAVAL,UNFOUNDED,1600 Block of 45TH AV,-122.504458309386,37.755794687003,"(37.755794687003, -122.504458309386)",15032560975030
156098949,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/11/2015,10:00,CENTRAL,NONE,400 Block of POST ST,-122.40923414477,37.7881314364513,"(37.7881314364513, -122.40923414477)",15609894906244
150325609,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,04/11/2015,10:00,TARAVAL,UNFOUNDED,1600 Block of 45TH AV,-122.504458309386,37.755794687003,"(37.755794687003, -122.504458309386)",15032560909029
156088592,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,04/11/2015,10:00,SOUTHERN,NONE,100 Block of TOWNSEND ST,-122.391686434361,37.7797688910306,"(37.7797688910306, -122.391686434361)",15608859206224
150315757,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,04/11/2015,10:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.405395493939,37.7835100715421,"(37.7835100715421, -122.405395493939)",15031575706364
150315729,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Saturday,04/11/2015,09:58,BAYVIEW,"ARREST, BOOKED",1700 Block of QUESADA AV,-122.392393403915,37.7337451568089,"(37.7337451568089, -122.392393403915)",15031572927175
150331286,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/11/2015,09:50,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.388379873919,37.7833104067015,"(37.7833104067015, -122.388379873919)",15033128609320
